,hour,total_count,is_holiday_0,is_holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
13526,19,522,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13527,20,378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13528,21,345,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13529,22,191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13530,23,123,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13531,0,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13532,1,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13533,2,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13534,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13535,4,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13536,5,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13537,6,157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13538,7,421,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13539,8,738,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13540,9,345,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13541,10,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13542,11,198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13543,12,314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13544,13,240,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13545,14,271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13546,15,281,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13547,16,457,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13548,17,847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13549,18,741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13550,19,582,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13551,20,403,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13552,21,296,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13553,22,209,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13554,23,114,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13555,0,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13556,1,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13557,2,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13558,3,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13559,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13560,5,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13561,6,190,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13562,7,516,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13563,8,743,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13564,9,339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13565,10,218,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13566,11,201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13567,12,229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13568,13,273,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13569,14,244,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13570,15,285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13571,16,455,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13572,17,869,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13573,18,877,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13574,19,632,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13575,20,523,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13576,21,378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13577,22,269,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13578,23,192,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13579,0,66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13580,1,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13581,2,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13582,3,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13583,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13584,5,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13585,6,190,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13586,7,507,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13587,8,788,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13588,9,342,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13589,10,231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13590,11,281,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13591,12,310,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13592,13,312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13593,14,247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13594,15,317,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13595,16,484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13596,17,913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13597,18,891,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13598,19,698,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13599,20,567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13600,21,397,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13601,22,278,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13602,23,239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13603,0,92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13604,1,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13605,2,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13606,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13607,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13608,5,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13609,6,181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13610,7,495,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13611,8,729,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13612,9,344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13613,10,222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13614,11,212,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13615,12,279,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13616,13,242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13617,14,213,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13618,15,238,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13619,16,374,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13620,17,738,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13621,18,688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13622,19,614,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13623,20,446,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13624,21,271,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13625,22,234,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13626,23,145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13627,0,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13628,1,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13629,2,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13630,3,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13631,4,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13632,5,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13633,6,139,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13634,7,410,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13635,8,676,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13636,9,363,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13637,10,231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13638,11,251,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13639,12,299,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13640,13,314,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13641,14,326,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13642,15,323,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13643,16,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13644,17,699,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13645,18,622,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13646,19,516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13647,20,354,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13648,21,260,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13649,22,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13650,23,189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13651,0,191,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13652,1,80,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13653,2,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13654,3,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13655,4,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13656,5,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13657,6,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13658,7,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13659,8,163,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13660,9,337,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13661,10,395,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13662,11,457,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13663,12,487,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13664,13,498,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13665,14,494,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13666,15,497,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13667,16,487,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13668,17,479,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13669,18,481,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13670,19,338,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13671,20,233,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13672,21,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13673,22,276,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13674,23,208,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13675,0,188,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13676,1,158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13677,2,112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13678,3,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13679,4,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13680,5,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13681,6,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13682,7,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13683,8,127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13684,9,226,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13685,10,381,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13686,11,509,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13687,12,511,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13688,13,483,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13689,14,522,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13690,15,501,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13691,16,521,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13692,17,531,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13693,18,419,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13694,19,443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13695,20,303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13696,21,271,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13697,22,148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13698,23,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13699,0,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13700,1,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13701,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13702,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13703,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13704,5,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13705,6,161,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13706,7,469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13707,8,751,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13708,9,293,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13709,10,189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13710,11,215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13711,12,278,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13712,13,226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13713,14,254,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13714,15,236,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13715,16,425,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13716,17,827,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13717,18,812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13718,19,665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13719,20,462,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13720,21,322,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13721,22,230,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13722,23,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13723,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13724,1,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13725,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13726,3,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13727,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13728,5,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13729,6,194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13730,7,513,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13731,8,760,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13732,9,333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13733,10,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13734,11,224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13735,12,248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13736,13,288,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13737,14,260,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13738,15,144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13739,16,402,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13740,17,820,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13741,18,857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13742,19,614,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13743,20,452,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13744,21,352,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13745,22,257,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13746,23,147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13747,0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13748,1,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13749,2,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13750,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13751,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13752,5,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13753,6,185,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13754,7,487,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13755,8,681,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13756,9,350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13757,10,236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13758,11,234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13759,12,284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13760,13,280,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13761,14,263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13762,15,295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13763,16,479,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13764,17,837,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13765,18,891,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13766,19,652,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13767,20,513,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13768,21,320,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13769,22,288,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13770,23,152,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13771,0,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13772,1,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13773,2,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13774,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13775,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13776,5,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13777,6,183,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13778,7,473,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13779,8,739,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13780,9,343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13781,10,181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13782,11,226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13783,12,286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13784,13,310,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13785,14,225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13786,15,270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13787,16,406,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13788,17,865,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13789,18,767,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13790,19,607,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13791,20,427,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13792,21,342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13793,22,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13794,23,177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13795,0,71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13796,1,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13797,2,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13798,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13799,4,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13800,5,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13801,6,163,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13802,7,421,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13803,8,668,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13804,9,396,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13805,10,249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13806,11,263,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13807,12,338,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13808,13,345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
